Statistical profiling result from isolate-0x105800000-5647-v8.log, (40014 ticks, 2833 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
    595    1.5%    1.5%  t node::EnvGetter(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
    481    1.2%    1.2%  T _proc_listpidspath
    368    0.9%    0.9%  T _vm_purgable_control
    364    0.9%    0.9%  T __ZNK2v86String10Utf8LengthEPNS_7IsolateE
    330    0.8%    0.8%  T __ZNK2v86String9WriteUtf8EPNS_7IsolateEPciPii
    298    0.7%    0.8%  t __ZN7unibrow4Utf86EncodeEPcjib
    241    0.6%    0.6%  T _kpersona_get
    219    0.5%    0.6%  T _mach_vm_purgable_control
    207    0.5%    0.5%  T _vm_read
    204    0.5%    0.5%  t node::fs::Stat(v8::FunctionCallbackInfo<v8::Value> const&)
    178    0.4%    0.4%  t _szone_malloc_should_clear
    141    0.4%    0.4%  T void node::StreamBase::JSMethod<&(node::StreamBase::WriteBuffer(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
    135    0.3%    0.3%  T void node::StreamBase::JSMethod<&(node::StreamBase::Writev(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
    130    0.3%    0.3%  t std::__1::vector<std::__1::locale::facet*, std::__1::__sso_allocator<std::__1::locale::facet*, 28ul> >::__append(unsigned long)
    127    0.3%    0.3%  t node::fs::Read(v8::FunctionCallbackInfo<v8::Value> const&)
     93    0.2%    0.2%  T ___guarded_open_np
     89    0.2%    0.2%  T _mach_error_type
     87    0.2%    0.2%  T node::contextify::ContextifyContext::PropertyGetterCallback(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
     86    0.2%    0.2%  T node::fs::NewFSReqCallback(v8::FunctionCallbackInfo<v8::Value> const&)
     84    0.2%    0.2%  T __ZN2v86Object3GetENS_5LocalINS_7ContextEEEj
     79    0.2%    0.2%  t node::EnvQuery(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Integer> const&)
     66    0.2%    0.2%  t __platform_memmove$VARIANT$Base
     61    0.2%    0.2%  T _mach_port_extract_member
     59    0.1%    0.1%  T __ZN2v88Function4CallENS_5LocalINS_7ContextEEENS1_INS_5ValueEEEiPS5_
     58    0.1%    0.1%  t __os_unfair_lock_unlock_slow
     58    0.1%    0.1%  t __os_unfair_lock_lock_slow
     57    0.1%    0.1%  t node::inspector::(anonymous namespace)::InspectorConsoleCall(v8::FunctionCallbackInfo<v8::Value> const&)
     56    0.1%    0.1%  t node::fs::InternalModuleReadJSON(v8::FunctionCallbackInfo<v8::Value> const&)
     56    0.1%    0.1%  T void node::StreamBase::JSMethod<&(int node::StreamBase::WriteString<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
     56    0.1%    0.1%  T node::contextify::ContextifyContext::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
     55    0.1%    0.1%  t void node::Buffer::(anonymous namespace)::StringSlice<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&)
     53    0.1%    0.1%  T node::HandleWrap::Close(v8::FunctionCallbackInfo<v8::Value> const&)
     49    0.1%    0.1%  T __ZN2v86String11NewFromUtf8EPNS_7IsolateEPKcNS_13NewStringTypeEi
     48    0.1%    0.1%  t std::__1::__hash_iterator<std::__1::__hash_node<node::CleanupHookCallback, void*>*> std::__1::__hash_table<node::CleanupHookCallback, node::CleanupHookCallback::Hash, node::CleanupHookCallback::Equal, std::__1::allocator<node::CleanupHookCallback> >::find<node::CleanupHookCallback>(node::CleanupHookCallback const&)
     46    0.1%    0.1%  t node::(anonymous namespace)::Parser::Initialize(v8::FunctionCallbackInfo<v8::Value> const&)
     46    0.1%    0.1%  T node::native_module::NativeModuleEnv::CompileFunction(v8::FunctionCallbackInfo<v8::Value> const&)
     45    0.1%    0.1%  t __ZN2v812_GLOBAL__N_114CallDepthScopeILb1EEC1EPNS_8internal7IsolateENS_5LocalINS_7ContextEEE
     44    0.1%    0.1%  T node::InternalCallbackScope::Close()
     43    0.1%    0.1%  t __ZN2v88internal6String7FlattenEPNS0_7IsolateENS0_6HandleIS1_EENS0_14AllocationTypeE
     41    0.1%    0.1%  T _os_unfair_lock_assert_owner
     39    0.1%    0.1%  T __ZN2v811HandleScope10InitializeEPNS_7IsolateE
     37    0.1%    0.1%  t node::fs::InternalModuleStat(v8::FunctionCallbackInfo<v8::Value> const&)
     37    0.1%    0.1%  T __ZN2v86Object3HasENS_5LocalINS_7ContextEEENS1_INS_5ValueEEE
     34    0.1%    0.1%  t node::Buffer::(anonymous namespace)::ByteLengthUtf8(v8::FunctionCallbackInfo<v8::Value> const&)
     34    0.1%    0.1%  T __ZNK2v85Value10IsFunctionEv
     33    0.1%    0.1%  T __ZN2v88internal25PropertyCallbackArgumentsC1EPNS0_7IsolateENS0_6ObjectES4_NS0_8JSObjectENS_5MaybeINS0_11ShouldThrowEEE
     31    0.1%    0.1%  t _update_cache_for_file_streams
     29    0.1%    0.1%  T node::StringBytes::Encode(v8::Isolate*, char const*, unsigned long, node::encoding, v8::Local<v8::Value>*)
     28    0.1%    0.1%  t _tiny_malloc_from_free_list
     28    0.1%    0.1%  T __ZNK2v85Value12IntegerValueENS_5LocalINS_7ContextEEE
     27    0.1%    0.1%  t _insert_node
     27    0.1%    0.1%  T node::AsyncWrap::EmitTraceEventAfter(node::AsyncWrap::ProviderType, double)
     27    0.1%    0.1%  T _mach_vm_protect
     26    0.1%    0.1%  t _malloc_zone_register_while_locked
     26    0.1%    0.1%  T node::StreamBase::Writev(v8::FunctionCallbackInfo<v8::Value> const&)
     25    0.1%    0.1%  T int node::StreamBase::WriteString<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&)
     24    0.1%    0.1%  t node::StreamBase::Write(uv_buf_t*, unsigned long, uv_stream_s*, v8::Local<v8::Object>)
     24    0.1%    0.1%  t node::LibuvStreamWrap::Initialize(v8::Local<v8::Object>, v8::Local<v8::Value>, v8::Local<v8::Context>, void*)::$_0::__invoke(v8::FunctionCallbackInfo<v8::Value> const&)
     24    0.1%    0.1%  t node::(anonymous namespace)::Parser::Proxy<int (node::(anonymous namespace)::Parser::*)(), &(node::(anonymous namespace)::Parser::on_headers_complete())>::Raw(llhttp__internal_s*)
     23    0.1%    0.1%  t std::__1::__hash_table<std::__1::__hash_value_type<unsigned int, node::contextify::CompiledFnEntry*>, std::__1::__unordered_map_hasher<unsigned int, std::__1::__hash_value_type<unsigned int, node::contextify::CompiledFnEntry*>, std::__1::hash<unsigned int>, true>, std::__1::__unordered_map_equal<unsigned int, std::__1::__hash_value_type<unsigned int, node::contextify::CompiledFnEntry*>, std::__1::equal_to<unsigned int>, true>, std::__1::allocator<std::__1::__hash_value_type<unsigned int, node::contextify::CompiledFnEntry*> > >::remove(std::__1::__hash_const_iterator<std::__1::__hash_node<std::__1::__hash_value_type<unsigned int, node::contextify::CompiledFnEntry*>, void*>*>)
     23    0.1%    0.1%  t __ZN2v88internal12_GLOBAL__N_124ProbeInstantiationsCacheEPNS0_7IsolateENS0_6HandleINS0_13NativeContextEEEiNS1_11CachingModeE
     23    0.1%    0.1%  t __ZN2v88internal12StringHasher20HashSequentialStringIhEEjPKT_iy
     22    0.1%    0.1%  t _mvm_allocate_pages
     22    0.1%    0.1%  T _dyld_image_header_containing_address
     21    0.1%    0.1%  T node::fs::Close(v8::FunctionCallbackInfo<v8::Value> const&)
     21    0.1%    0.1%  T __ZN2v87Context4ExitEv
     21    0.1%    0.1%  T __ZN2v86Object3SetENS_5LocalINS_7ContextEEENS1_INS_5ValueEEES5_
     20    0.0%    0.1%  t __ZNK2v88internal4wasm16StreamingDecoder13DecodingState20is_finishing_allowedEv
     20    0.0%    0.1%  t __ZN2v88internal11StringShape33DispatchToSpecificTypeWithoutCastIZNS1_22DispatchToSpecificTypeIZNS0_6String3GetEiE19StringGetDispatchertJRiEEET0_S4_DpOT1_E17CastingDispatchertJRS4_S6_EEES7_SA_
     20    0.0%    0.1%  T _mach_msg_server_once
     19    0.0%    0.0%  t __malloc_initialize
     19    0.0%    0.0%  T node::InternalCallbackScope::InternalCallbackScope(node::Environment*, v8::Local<v8::Object>, node::async_context const&, int)
     18    0.0%    0.0%  T __ZN2v87Context5EnterEv
     18    0.0%    0.0%  T __ZN2v87Context29GetNumberOfEmbedderDataFieldsEv
     17    0.0%    0.0%  t node::Environment::AddCleanupHook(void (*)(void*), void*)
     17    0.0%    0.0%  T ___malloc_init
     16    0.0%    0.0%  t __ZN2v812_GLOBAL__N_114CallDepthScopeILb0EEC1EPNS_8internal7IsolateENS_5LocalINS_7ContextEEE
     16    0.0%    0.0%  T node::InternalMakeCallback(node::Environment*, v8::Local<v8::Object>, v8::Local<v8::Function>, int, v8::Local<v8::Value>*, node::async_context)
     16    0.0%    0.0%  T node::AsyncWrap::EmitTraceEventDestroy()
     16    0.0%    0.0%  T _os_unfair_lock_lock_with_options_4Libc
     16    0.0%    0.0%  T __ZN2v87Isolate17GetCurrentContextEv
     15    0.0%    0.0%  t _szone_batch_free
     15    0.0%    0.0%  T node::inspector::Agent::IsActive()
     15    0.0%    0.0%  T __ZNK2v85Value17IsArrayBufferViewEv
     14    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_117InstantiateObjectEPNS0_7IsolateENS0_6HandleINS0_18ObjectTemplateInfoEEENS4_INS0_10JSReceiverEEEb
     14    0.0%    0.0%  T node::AsyncWrap::MakeCallback(v8::Local<v8::Function>, int, v8::Local<v8::Value>*)
     13    0.0%    0.0%  t node::ShutdownWrap::OnDone(int)
     13    0.0%    0.0%  t node::AsyncHooks::pop_async_id(double)
     13    0.0%    0.0%  t __ZN2v88internal14LookupIterator17PropertyOrElementEPNS0_7IsolateENS0_6HandleINS0_6ObjectEEENS4_INS0_4NameEEENS4_INS0_10JSReceiverEEENS1_13ConfigurationE
     13    0.0%    0.0%  T void node::BaseObject::InternalFieldSet<2, &(v8::Value::IsFunction() const)>(v8::Local<v8::String>, v8::Local<v8::Value>, v8::PropertyCallbackInfo<void> const&)
     13    0.0%    0.0%  T __ZN2v86String14NewFromOneByteEPNS_7IsolateEPKhNS_13NewStringTypeEi
     13    0.0%    0.0%  T __ZN2v86Object3GetENS_5LocalINS_7ContextEEENS1_INS_5ValueEEE
     12    0.0%    0.0%  t __ZN2v8L15InternalFieldOKENS_8internal6HandleINS0_10JSReceiverEEEiPKc
     12    0.0%    0.0%  T node::UVException(v8::Isolate*, int, char const*, char const*, char const*, char const*)
     11    0.0%    0.0%  T void node::StreamBase::JSMethod<&(node::StreamBase::Shutdown(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
     11    0.0%    0.0%  T __ZN2v88internal25FunctionCallbackArgumentsC1EPNS0_7IsolateENS0_6ObjectENS0_10HeapObjectES4_S5_Pmi
     11    0.0%    0.0%  T __ZN2v811HandleScopeD1Ev
     10    0.0%    0.0%  t node::BaseObject::~BaseObject()
     10    0.0%    0.0%  T node::StringBytes::Write(v8::Isolate*, char*, unsigned long, v8::Local<v8::Value>, node::encoding, int*)
     10    0.0%    0.0%  T node::LibuvStreamWrap::DoTryWrite(uv_buf_t**, unsigned long*)
     10    0.0%    0.0%  T node::ConnectionWrap<node::TCPWrap, uv_tcp_s>::OnConnection(uv_stream_s*, int)
     10    0.0%    0.0%  T __kernelrpc_vm_remap
     10    0.0%    0.0%  T __ZNK2v85Value8IsObjectEv
     10    0.0%    0.0%  T __ZN2v89Exception5ErrorENS_5LocalINS_6StringEEE
     10    0.0%    0.0%  T __ZN2v811HandleScopeC1EPNS_7IsolateE
     10    0.0%    0.0%  T __ZN2v811ArrayBuffer15GetBackingStoreEv
      9    0.0%    0.0%  t node::MaybeStackBuffer<v8::Local<v8::Value>, 1024ul>::AllocateSufficientStorage(unsigned long)
      9    0.0%    0.0%  T non-virtual thunk to node::LibuvStreamWrap::IsAlive()
      9    0.0%    0.0%  T node::fs::FSReqBase::~FSReqBase()
      9    0.0%    0.0%  T node::StringBytes::StorageSize(v8::Isolate*, v8::Local<v8::Value>, node::encoding)
      9    0.0%    0.0%  T node::StreamBase::WriteBuffer(v8::FunctionCallbackInfo<v8::Value> const&)
      9    0.0%    0.0%  T node::LibuvStreamWrap::OnUvAlloc(unsigned long, uv_buf_t*)
      9    0.0%    0.0%  T node::Emit(node::Environment*, double, node::AsyncHooks::Fields, v8::Local<v8::Function>)
      9    0.0%    0.0%  T node::AsyncWrap::EmitTraceEventBefore()
      9    0.0%    0.0%  T __ZNK2v85Value8ToStringENS_5LocalINS_7ContextEEE
      8    0.0%    0.0%  t node::fs::FSReqCallback::~FSReqCallback()
      8    0.0%    0.0%  T node::fs::FSReqCallback::Reject(v8::Local<v8::Value>)
      8    0.0%    0.0%  T node::AsyncWrap::~AsyncWrap()
      7    0.0%    0.0%  t node::fs::Open(v8::FunctionCallbackInfo<v8::Value> const&)
      7    0.0%    0.0%  t node::ArrayBufferViewContents<unsigned char, 64ul>::Read(v8::Local<v8::ArrayBufferView>)
      7    0.0%    0.0%  t node::(anonymous namespace)::GetLibuvNow(v8::FunctionCallbackInfo<v8::Value> const&)
      7    0.0%    0.0%  t _mvm_allocate_pages_securely
      7    0.0%    0.0%  T __ZN2v88internal10ApiNatives17InstantiateObjectEPNS0_7IsolateENS0_6HandleINS0_18ObjectTemplateInfoEEENS4_INS0_10JSReceiverEEE
      7    0.0%    0.0%  T __ZN2v88TryCatchD2Ev
      7    0.0%    0.0%  T __ZN2v87Isolate10GetCurrentEv
      6    0.0%    0.0%  t unsigned long std::__1::__hash_table<node::CleanupHookCallback, node::CleanupHookCallback::Hash, node::CleanupHookCallback::Equal, std::__1::allocator<node::CleanupHookCallback> >::__erase_unique<node::CleanupHookCallback>(node::CleanupHookCallback const&)
      6    0.0%    0.0%  t node::StreamListener::OnStreamAfterShutdown(node::ShutdownWrap*, int)
      6    0.0%    0.0%  t node::SimpleShutdownWrap<node::AsyncWrap>::GetAsyncWrap()
      6    0.0%    0.0%  t node::(anonymous namespace)::Parser::Unconsume(v8::FunctionCallbackInfo<v8::Value> const&)
      6    0.0%    0.0%  t __ZN2v88internal22HandleScopeImplementer12EnterContextENS0_7ContextE
      6    0.0%    0.0%  t __ZN2v88internal19SequentialStringKeyIhE7IsMatchENS0_6StringE
      6    0.0%    0.0%  T node::StreamBase::GetBytesRead(v8::FunctionCallbackInfo<v8::Value> const&)
      6    0.0%    0.0%  T node::ParseEncoding(v8::Isolate*, v8::Local<v8::Value>, node::encoding)
      6    0.0%    0.0%  T node::NodePlatform::MonotonicallyIncreasingTime()
      6    0.0%    0.0%  T _os_unfair_lock_lock_no_tsd_4libpthread
      6    0.0%    0.0%  T __ZNK2v85Value8ToObjectENS_5LocalINS_7ContextEEE
      6    0.0%    0.0%  T __ZN2v88TryCatchD1Ev
      6    0.0%    0.0%  T __ZN2v86String6ConcatEPNS_7IsolateENS_5LocalIS0_EES4_
      6    0.0%    0.0%  T __ZN2v815MicrotasksScope17PerformCheckpointEPNS_7IsolateE
      6    0.0%    0.0%  T __ZN2v815ArrayBufferView10ByteLengthEv
      5    0.0%    0.0%  t node::task_queue::RunMicrotasks(v8::FunctionCallbackInfo<v8::Value> const&)
      5    0.0%    0.0%  t node::MaybeStackBuffer<char, 1024ul>::AllocateSufficientStorage(unsigned long)
      5    0.0%    0.0%  t node::(anonymous namespace)::StringPtr::Reset()
      5    0.0%    0.0%  t node::(anonymous namespace)::Parser::Proxy<int (node::(anonymous namespace)::Parser::*)(char const*, unsigned long), &(node::(anonymous namespace)::Parser::on_header_field(char const*, unsigned long))>::Raw(llhttp__internal_s*, char const*, unsigned long)
      5    0.0%    0.0%  t _szone_pressure_relief
      5    0.0%    0.0%  t __platform_memchr$VARIANT$Base
      5    0.0%    0.0%  T node::tracing::TraceEventHelper::GetTracingController()
      5    0.0%    0.0%  T node::binding::GetInternalBinding(v8::FunctionCallbackInfo<v8::Value> const&)
      5    0.0%    0.0%  T node::ReportWritesToJSStreamListener::OnStreamAfterReqFinished(node::StreamReq*, int)
      5    0.0%    0.0%  T node::ParseEncoding(char const*, node::encoding)
      5    0.0%    0.0%  T node::Environment::GetNow()
      5    0.0%    0.0%  T node::AsyncWrap::AsyncReset(v8::Local<v8::Object>, double, bool)
      5    0.0%    0.0%  T _os_unfair_lock_unlock_no_tsd_4libpthread
      5    0.0%    0.0%  T _os_unfair_lock_assert_not_owner
      5    0.0%    0.0%  T __pthread_qos_class_decode
      5    0.0%    0.0%  T __os_alloc_once
      5    0.0%    0.0%  T __ZNK2v85Value6IsTrueEv
      5    0.0%    0.0%  T __ZNK2v812BackingStore4DataEv
      5    0.0%    0.0%  T __ZN2v86Object18InternalFieldCountEv
      4    0.0%    0.0%  t node::util::GetProxyDetails(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.0%  t node::url::Parse(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.0%  t node::(anonymous namespace)::Parser::Proxy<int (node::(anonymous namespace)::Parser::*)(), &(node::(anonymous namespace)::Parser::on_message_complete())>::Raw(llhttp__internal_s*)
      4    0.0%    0.0%  t node::(anonymous namespace)::Parser::Execute(char const*, unsigned long)
      4    0.0%    0.0%  T node::TTYWrap::New(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.0%  T node::MakeLibuvRequestCallback<uv_shutdown_s, void (*)(uv_shutdown_s*, int)>::Wrapper(uv_shutdown_s*, int)
      4    0.0%    0.0%  T node::HandleWrap::HandleWrap(node::Environment*, v8::Local<v8::Object>, uv_handle_s*, node::AsyncWrap::ProviderType)
      4    0.0%    0.0%  T node::Environment::RunWeakRefCleanup()
      4    0.0%    0.0%  T node::DTRACE_HTTP_SERVER_RESPONSE(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.0%  T node::Buffer::HasInstance(v8::Local<v8::Value>)
      4    0.0%    0.0%  T _freopen
      4    0.0%    0.0%  T __ZN2v88TryCatchC1EPNS_7IsolateE
      4    0.0%    0.0%  T __ZN2v87Isolate9InContextEv
      4    0.0%    0.0%  T __ZN2v87Isolate16ClearKeptObjectsEv
      4    0.0%    0.0%  T __ZN2v86Number3NewEPNS_7IsolateEd
      4    0.0%    0.0%  T __ZN2v815ArrayBufferView6BufferEv
      3    0.0%    0.0%  t std::__1::vector<std::__1::locale::facet*, std::__1::__sso_allocator<std::__1::locale::facet*, 28ul> >::deallocate()
      3    0.0%    0.0%  t std::__1::locale::__imp::__imp(std::__1::locale::__imp const&, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > const&, int)
      3    0.0%    0.0%  t std::__1::__future_error_category::message(int) const
      3    0.0%    0.0%  t node::fs::FStat(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  t node::NodeArrayBufferAllocator::AllocateUninitialized(unsigned long)
      3    0.0%    0.0%  t node::MaybeStackBuffer<char, 1024ul>::SetLength(unsigned long)
      3    0.0%    0.0%  t node::(anonymous namespace)::IsArgumentsObject(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  t __os_alloc
      3    0.0%    0.0%  t ___vfprintf
      3    0.0%    0.0%  t ___pfz_setup
      3    0.0%    0.0%  t ___inaddr_to_index
      3    0.0%    0.0%  t __ZNSt3__16vectorImN2v88internal13ZoneAllocatorImEEE21__push_back_slow_pathImEEvOT_
      3    0.0%    0.0%  t __ZN2v88internal12_GLOBAL__N_119InstantiateFunctionEPNS0_7IsolateENS0_6HandleINS0_13NativeContextEEENS4_INS0_20FunctionTemplateInfoEEENS0_11MaybeHandleINS0_4NameEEE
      3    0.0%    0.0%  T non-virtual thunk to node::LibuvStreamWrap::GetAsyncWrap()
      3    0.0%    0.0%  T node::contextify::ContextifyContext::MakeContext(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  T node::Utf8Value::Utf8Value(v8::Isolate*, v8::Local<v8::Value>)
      3    0.0%    0.0%  T node::TCPWrap::TCPWrap(node::Environment*, v8::Local<v8::Object>, node::AsyncWrap::ProviderType)
      3    0.0%    0.0%  T node::TCPWrap::Instantiate(node::Environment*, node::AsyncWrap*, node::TCPWrap::SocketType)
      3    0.0%    0.0%  T node::LibuvStreamWrap::OnUvRead(long, uv_buf_t const*)
      3    0.0%    0.0%  T node::HandleWrap::OnClose(uv_handle_s*)
      3    0.0%    0.0%  T node::DTRACE_HTTP_SERVER_REQUEST(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  T node::AsyncWrap::EmitBefore(node::Environment*, double)
      3    0.0%    0.0%  T _os_unfair_lock_trylock
      3    0.0%    0.0%  T _fputwc
      3    0.0%    0.0%  T __ZNK2v86String6LengthEv
      3    0.0%    0.0%  T __ZN2v87Isolate31SuppressMicrotaskExecutionScopeC1EPS0_
      3    0.0%    0.0%  T __ZN2v87Integer3NewEPNS_7IsolateEi
      3    0.0%    0.0%  T __ZN2v86Object32SetAlignedPointerInInternalFieldEiPv
      3    0.0%    0.0%  T __ZN2v85Array3NewEPNS_7IsolateEPNS_5LocalINS_5ValueEEEm
      3    0.0%    0.0%  T __ZN2v82V813DisposeGlobalEPm
      3    0.0%    0.0%  T __ZN2v815ArrayBufferView10ByteOffsetEv
      2    0.0%    0.0%  t std::__1::locale::__imp::__imp(std::__1::locale::__imp const&, std::__1::locale::__imp const&, int)
      2    0.0%    0.0%  t std::__1::__hash_table<node::CleanupHookCallback, node::CleanupHookCallback::Hash, node::CleanupHookCallback::Equal, std::__1::allocator<node::CleanupHookCallback> >::erase(std::__1::__hash_const_iterator<std::__1::__hash_node<node::CleanupHookCallback, void*>*>)
      2    0.0%    0.0%  t non-virtual thunk to node::(anonymous namespace)::Parser::OnStreamAlloc(unsigned long)
      2    0.0%    0.0%  t node::(anonymous namespace)::Parser::Proxy<int (node::(anonymous namespace)::Parser::*)(char const*, unsigned long), &(node::(anonymous namespace)::Parser::on_header_value(char const*, unsigned long))>::Raw(llhttp__internal_s*, char const*, unsigned long)
      2    0.0%    0.0%  t node::(anonymous namespace)::Parser::OnStreamAlloc(unsigned long)
      2    0.0%    0.0%  t node::(anonymous namespace)::Parser::Consume(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  t __pthread_mutex_lock_wait
      2    0.0%    0.0%  t __posix_spawn_file_actions_grow
      2    0.0%    0.0%  t __os_lock_unfair_lock
      2    0.0%    0.0%  t ___vfwscanf
      2    0.0%    0.0%  t __ZN2v84base19TemplateHashMapImplIPvS2_NS0_26HashEqualityThenKeyMatcherIS2_PFbS2_S2_EEENS_8internal20ZoneAllocationPolicyEE14LookupOrInsertIZNS9_14LookupOrInsertERKS2_jS8_EUlvE_EEPNS0_20TemplateHashMapEntryIS2_S2_EESC_jRKT_S8_
      2    0.0%    0.0%  T void node::StreamBase::JSMethod<&(node::StreamBase::ReadStartJS(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  T non-virtual thunk to node::LibuvStreamWrap::IsIPCPipe()
      2    0.0%    0.0%  T node::loader::ModuleWrap::SetSyntheticExport(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  T node::fs::FSReqAfterScope::~FSReqAfterScope()
      2    0.0%    0.0%  T node::fs::FSReqAfterScope::Reject(uv_fs_s*)
      2    0.0%    0.0%  T node::fs::AfterStat(uv_fs_s*)
      2    0.0%    0.0%  T node::NodePlatform::CallOnWorkerThread(std::__1::unique_ptr<v8::Task, std::__1::default_delete<v8::Task> >)
      2    0.0%    0.0%  T node::NodeArrayBufferAllocator::Allocate(unsigned long)
      2    0.0%    0.0%  T node::LibuvStreamWrap::AfterUvShutdown(uv_shutdown_s*, int)
      2    0.0%    0.0%  T node::InternalCallbackScope::InternalCallbackScope(node::AsyncWrap*, int)
      2    0.0%    0.0%  T node::HandleWrap::Close(v8::Local<v8::Value>)
      2    0.0%    0.0%  T node::DTRACE_NET_STREAM_END(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  T node::DTRACE_NET_SERVER_CONNECTION(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  T node::ConnectionWrap<node::TCPWrap, uv_tcp_s>::ConnectionWrap(node::Environment*, v8::Local<v8::Object>, node::AsyncWrap::ProviderType)
      2    0.0%    0.0%  T node::AsyncWrap::EmitAfter(node::Environment*, double)
      2    0.0%    0.0%  T _pthread_setschedparam
      2    0.0%    0.0%  T _pthread_getname_np
      2    0.0%    0.0%  T _pthread_atfork
      2    0.0%    0.0%  T _posix_spawn_file_actions_addopen
      2    0.0%    0.0%  T _malloc_zone_from_ptr
      2    0.0%    0.0%  T __ZNK2v88Function29NewInstanceWithSideEffectTypeENS_5LocalINS_7ContextEEEiPNS1_INS_5ValueEEENS_14SideEffectTypeE
      2    0.0%    0.0%  T __ZNK2v86String12WriteOneByteEPNS_7IsolateEPhiii
      2    0.0%    0.0%  T __ZNK2v85Value12IsUint8ArrayEv
      2    0.0%    0.0%  T __ZN2v88internal5Scope6LookupILNS1_15ScopeLookupModeE0EEEPNS0_8VariableEPNS0_13VariableProxyEPS1_S8_S8_b
      2    0.0%    0.0%  T __ZN2v88internal10ApiNatives19InstantiateFunctionENS0_6HandleINS0_20FunctionTemplateInfoEEENS0_11MaybeHandleINS0_4NameEEE
      2    0.0%    0.0%  T __ZN2v87Isolate31SuppressMicrotaskExecutionScopeD1Ev
      2    0.0%    0.0%  T __ZN2v87Context6GlobalEv
      2    0.0%    0.0%  T __ZN2v820EscapableHandleScope6EscapeEPm
      2    0.0%    0.0%  T __ZN2v816FunctionTemplate11GetFunctionENS_5LocalINS_7ContextEEE
      1    0.0%    0.0%  t std::__1::__stdinbuf<wchar_t>::pbackfail(int)
      1    0.0%    0.0%  t non-virtual thunk to node::SimpleWriteWrap<node::AsyncWrap>::MemoryInfo(node::MemoryTracker*) const
      1    0.0%    0.0%  t non-virtual thunk to node::(anonymous namespace)::Parser::OnStreamRead(long, uv_buf_t const&)
      1    0.0%    0.0%  t node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  t node::fs::GetReqWrap(node::Environment*, v8::Local<v8::Value>, bool)
      1    0.0%    0.0%  t node::UncheckedMalloc(unsigned long)
      1    0.0%    0.0%  t node::TaskQueue<node::DelayedTask>::Push(std::__1::unique_ptr<node::DelayedTask, std::__1::default_delete<node::DelayedTask> >)
      1    0.0%    0.0%  t node::SimpleShutdownWrap<node::ReqWrap<uv_shutdown_s> >::~SimpleShutdownWrap()
      1    0.0%    0.0%  t node::SimpleShutdownWrap<node::ReqWrap<uv_shutdown_s> >::SimpleShutdownWrap(node::StreamBase*, v8::Local<v8::Object>)
      1    0.0%    0.0%  t node::PrepareStackTraceCallback(v8::Local<v8::Context>, v8::Local<v8::Value>, v8::Local<v8::Array>)
      1    0.0%    0.0%  t node::NodeArrayBufferAllocator::Free(void*, unsigned long)
      1    0.0%    0.0%  t node::MaybeStackBuffer<uv_buf_t, 16ul>::AllocateSufficientStorage(unsigned long)
      1    0.0%    0.0%  t node::LibuvStreamWrap::~LibuvStreamWrap()
      1    0.0%    0.0%  t node::LibuvStreamWrap::ReadStart()::$_2::__invoke(uv_stream_s*, long, uv_buf_t const*)
      1    0.0%    0.0%  t node::LibuvStreamWrap::ReadStart()::$_1::__invoke(uv_handle_s*, unsigned long, uv_buf_t*)
      1    0.0%    0.0%  t node::Environment::StartProfilerIdleNotifier()::$_5::__invoke(uv_check_s*)
